episode,reward,avg_reward,epsilon,duration
177,-184.025253437832,-7476.709575296018,0.4117990041127769,4.777061939239502
178,-135.1424143597484,-6494.482339100849,0.409740009092213,5.022802352905273
179,-271.5755644127727,-6495.484909225302,0.4076913090467519,0.7854413986206055
180,-321.1591330267489,-6492.5585725844,0.4056528525015181,0.8912560939788818
181,-349.48492864444853,-6492.100365372243,0.4036245882390106,0.853971004486084
182,-173.45616984218358,-6487.48037168661,0.4016064652978155,1.0391440391540527
183,-301.61746760308745,-6489.826052384506,0.3995984329713264,0.9531407356262208
184,-293.2470133811236,-5836.298345059806,0.3976004408064698,1.603909254074097
185,-453.3395838655532,-5836.2948455621545,0.3956124386024374,1.207688331604004
186,-148.11799722090365,-5832.573925980882,0.3936343764094253,0.673774003982544
187,-310.40773935467007,-4816.099954392456,0.3916662045273781,1.1392385959625244
188,-388.8611616887152,-4812.313282329807,0.3897078735047413,0.824164628982544
189,-312.9521426804364,-4813.784444359273,0.3877593341372176,0.5520036220550537
190,-102.94586416184902,-4810.668126009435,0.3858205374665315,0.5556721687316895
191,-174.19201745018364,-4797.422347820811,0.3838914347791988,0.7749466896057129
192,-205.10073721632364,-4796.518487149255,0.3819719776053028,0.6588857173919678
193,-155.15467471107843,-4795.197583700308,0.3800621177172763,0.6197295188903809
194,-131.4252448029816,-4790.552027577461,0.3781618071286899,0.8504724502563477
195,-229.053185428679,-4789.915387110607,0.3762709980930465,0.8663146495819092
196,-301.21725085601213,-4792.308436910891,0.3743896431025813,0.8726668357849121
197,-116.91590841040016,-4791.081125551478,0.3725176948870684,1.0138978958129885
198,-310.8229001745582,-4792.692898495623,0.3706551064126331,1.4807729721069336
199,-175.41236750259995,-4789.1139166737885,0.3688018308805699,0.8938605785369873
200,-271.69756041392685,-4784.4706630020455,0.3669578217261671,1.1728055477142334
201,691.546173492074,-4776.524937913851,0.3651230326175362,0.8931055068969727
202,747.911541813612,-4764.848757451721,0.3632974174544486,0.5013759136199951
203,-235.24864668622607,-4765.215582139181,0.3614809303671764,0.7307729721069336
204,728.2195052966475,-4756.195062674792,0.3596735257153405,0.7698032855987549
205,619.337763272971,-4746.631146561237,0.3578751580867638,1.3103983402252195
206,794.1297103106975,-4049.131853751198,0.35608578229633,0.4408376216888428
207,217.66230343356727,-4045.3345039341234,0.3543053533848483,3.501264810562134
208,-387.211611199379,-4047.153404149497,0.352533826617924,0.6860702037811279
209,552.7062082827091,-3335.8001772074854,0.3507711574848344,1.3178575038909912
210,-106.8326629318297,-2804.3126544298384,0.3490173016974102,0.6964452266693115
211,-156.9070994131267,-2143.07983057832,0.3472722151889232,0.5163469314575195
212,-198.40899729281665,-2142.641071931891,0.3455358541129786,0.6494448184967041
213,810.183030718565,-2128.221077782013,0.3438081748424137,0.2649807929992676
214,714.9029685609042,-1851.050057315365,0.3420891339682016,0.6654219627380371
215,695.3759385176003,-1200.1209246491867,0.3403786882983606,0.7791991233825684
216,-599.2310427561403,-1200.5889315186669,0.3386767948568688,0.7396981716156006
217,669.9156202800572,-731.4954897536377,0.3369834108825844,1.0691211223602295
218,676.9465663664043,-722.2149763576614,0.3352984938281715,0.9680323600769044
219,742.5131295859813,-720.7148663379552,0.3336220013590306,0.672896146774292
220,537.0777052953839,-712.5311752132252,0.3319538913522354,1.5808193683624268
221,631.964056313783,-702.1976279891583,0.3302941218954743,1.3197579383850098
222,659.4489220134914,-692.2681875499824,0.3286426512859969,1.1109814643859863
223,-470.3358809623867,-694.9960726314337,0.326999438029567,5.001730680465698
224,741.1509469382465,-666.9962235416956,0.3253644408394192,0.6531879901885986
225,718.4041869461537,-655.0286994878761,0.3237376186352221,0.6995377540588379
226,421.368632440269,-648.4489622450508,0.322118930542046,1.703986883163452
227,531.1082342104986,-641.1455290855262,0.3205083358893357,1.7892301082611084
228,-98.98746018335224,-639.3610295278671,0.318905794209889,0.6814470291137695
229,157.3645860865712,-635.6778524654636,0.3173112652388396,3.3236517906188965
230,578.4575357936322,-625.039484950518,0.3157247089126454,1.3012030124664309
231,-197.7584186255932,-623.3812357877846,0.3141460853680822,1.372988224029541
232,532.1233605012297,-615.8376267445366,0.3125753549412418,1.8396422863006592
233,732.7193178549409,-605.3472858039939,0.3110124781665355,0.7900645732879639
234,407.6070877887309,-598.5667223535755,0.3094574157757028,2.072859764099121
235,668.5686183586716,-590.5199770430008,0.3079101286968243,0.9267399311065674
236,740.7768792450428,-581.5194890087004,0.3063705780533402,0.7058496475219727
237,-251.40453583598136,-581.4819740809405,0.3048387251630735,1.53694748878479
238,512.8989961609244,-575.5082812299112,0.3033145315372582,1.841166496276856
239,610.3731487922371,-568.4078857160339,0.3017979588795719,1.2853798866271973
240,-238.83580018710344,-568.3467075360564,0.300288969085174,0.9886858463287354
241,-119.03774843215942,-564.0585613778233,0.2987875242397482,1.0364441871643066
242,582.2960829600692,-537.4339447789638,0.2972935866185494,1.440945386886597
243,521.1481011673808,-529.7827681772874,0.2958071186854566,1.7388713359832764
244,-321.4950540516526,-530.1908192592391,0.2943280830920294,1.5475809574127195
245,569.4728708542883,-522.1049819997714,0.2928564426765692,1.4624617099761963
246,-182.77232838459312,-521.3795653548965,0.2913921604631864,1.3795368671417236
247,-229.46213167756795,-520.8814753953496,0.2899351996608704,1.6371536254882812
248,645.2620762191713,-512.6484313517565,0.2884855236625661,1.074669361114502
249,-278.79868729636075,-511.1628914550001,0.2870430960442532,1.1100962162017822
250,533.4284002192319,-397.46450572870094,0.285607880564032,1.850210666656494
251,-354.6413587763906,-387.0669367025548,0.2841798411612118,0.979118824005127
252,-392.9224271498621,-388.27358118669486,0.2827589419554058,1.3095247745513916
253,-261.8113213129342,-385.54151990183976,0.2813451472456287,1.0695321559906006
254,-167.60919750332832,-380.0971289677972,0.2799384215094006,1.332092046737671
255,-176.25390691906213,-377.5905821972877,0.2785387294018536,1.6218724250793457
256,500.6206471070647,-369.61248294869233,0.2771460357548443,1.8202135562896729
257,-150.56991973370313,-369.2145520088168,0.2757603055760701,1.081488847732544
258,-239.9766012303531,-365.367024596622,0.2743815040481898,2.0300889015197754
259,548.3809398651123,-367.85930852561233,0.2730095965279488,1.8544929027557373
260,-152.32444231435656,-364.1628814810977,0.271644548545309,1.1729097366333008
261,-292.6417658630759,-363.1452641288376,0.2702863258025825,1.749096155166626
262,549.6559017382563,-354.417787642393,0.2689348941735696,1.5880341529846191
263,-226.048252055794,-346.03656695282814,0.2675902197027017,1.5148158073425293
264,-281.9855247870088,-356.6305681564843,0.2662522686041882,1.197309970855713
265,-266.85439606234434,-354.5820489315407,0.2649210072611673,2.6980690956115723
266,-480.0627496749163,52.85861368336714,0.2635964022248614,2.7386300563812256
267,-303.8123257443309,65.55663113106972,0.2622784202137371,2.171790838241577
268,-134.12118484489622,67.51699668600222,0.2609670281126685,1.2014095783233645
269,-168.56949512586,74.37579911033622,0.2596621929721051,1.1798837184906006
270,-310.510945923999,75.29896616348998,0.2583638820072446,2.469762086868286
271,-235.7882274113596,78.14001594595611,0.2570720625972084,1.812294244766236
272,-205.55583960041403,79.41979401006364,0.2557867022842223,1.0361285209655762
273,-336.4149880319834,76.16693857242166,0.2545077687728012,1.6657090187072754
274,-174.00531488507986,66.78454086971283,0.2532352299289372,1.4576733112335205
275,-283.7806994900108,66.71422866144776,0.2519690537792925,1.2462115287780762
276,-205.74033555611967,66.00974088241905,0.2507092085103961,1.0443854331970217
277,-325.14692356660964,64.59852418113127,0.2494556624678441,2.530770778656006
278,-331.6310582153499,62.63363774257527,0.2482083841555048,1.7696688175201416
279,-396.7917906627059,61.38147548007592,0.2469673422347273,1.6540415287017822
280,-326.99364821091297,61.32313032823429,0.2457325055235537,2.266964673995972
281,-308.64870035499337,61.73149261112884,0.2445038429959359,1.886141300201416
